,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,result
17275,16952,26,19,1,1,2,0,0,346176274,1,10423,0,6382,2,3,1,1,27
17276,17043,26,23,1,1,2,0,0,345898415,1,3921,1,5364,0,3,1,1,27
17277,16722,26,60,1,1,2,1,0,345652044,1,8725,0,602,0,3,1,1,27
17278,16650,26,40,2,0,1,0,0,346171673,1,4637,0,535,0,3,2,1,27
17279,17129,26,9,2,0,1,0,0,346176557,1,10332,0,425,1,0,2,1,27
17280,16932,26,11,2,0,1,1,0,346176229,1,1625,0,1792,1,0,2,1,27
17281,17203,26,30,2,0,1,0,0,346176686,1,6020,0,778,0,3,2,1,27
17282,17247,26,133,2,0,1,0,0,346123221,0,1481,1,728,1,2,1,1,27
17283,16623,26,59,6,0,3,0,0,346175713,1,11562,0,5032,0,3,4,1,27
17284,16963,26,36,1,1,2,0,0,346176292,0,10049,1,3196,0,3,1,1,27
17285,16606,26,56,1,1,2,0,0,346147951,1,9924,0,5033,0,3,2,1,27
17286,16896,26,64,3,0,1,0,0,346176154,1,8122,1,1935,1,0,1,2,465
17287,16989,26,9,2,0,1,1,0,346176338,1,10801,0,2706,1,0,2,1,27
17288,16390,26,11,2,0,1,1,0,346175331,1,1297,0,25,1,0,2,1,27
17289,16712,26,95,3,0,1,0,0,346175862,1,10863,0,2164,0,3,2,1,27
17290,16925,26,231,6,0,1,0,0,346176213,0,3839,0,5199,0,3,2,1,27
17291,16610,26,64,1,1,2,0,0,346175694,0,5161,1,701,0,3,1,1,27
17292,17078,26,13,3,0,1,1,0,346176485,1,3590,0,1246,1,0,0,1,27
17293,16717,26,181,1,1,2,0,0,346175868,0,6324,0,6046,2,3,2,1,27
17294,17193,26,32,2,0,1,0,0,346176670,1,11940,0,2829,4,0,0,1,27
17295,16847,26,88,2,0,1,0,0,346176066,1,11388,0,1653,1,0,2,1,27
17296,17116,26,86,2,0,1,1,0,346176539,1,6032,0,6407,0,3,2,1,27
17297,16949,26,11,2,0,1,1,0,346176270,1,10375,0,91,1,0,2,1,27
17298,17017,26,58,3,0,1,0,0,346176393,1,10718,0,1226,1,0,0,1,27
17299,16476,26,35,3,0,1,0,0,346175474,1,3555,0,1314,1,0,2,1,27
17300,17055,26,38,2,0,1,0,0,346176446,0,6890,0,8,2,1,2,1,27
17301,17022,26,97,3,0,1,0,0,346176400,0,3443,0,1271,1,0,0,1,27
17302,17029,26,54,3,0,1,0,0,346176409,0,10757,0,1936,1,0,0,1,27
17303,16474,26,75,3,0,1,0,0,346175469,1,4300,0,6032,0,3,1,1,27
17304,17209,26,74,1,1,2,0,0,346176694,1,12251,0,145,1,2,1,1,27
17305,17054,26,57,2,0,1,1,0,346161198,1,10354,0,8,2,1,2,1,27
17306,16994,26,66,2,0,1,1,0,346176344,1,7810,0,727,0,3,1,1,27
17307,17051,26,17,2,0,1,0,0,346176442,0,9887,0,51,1,0,2,1,27
17308,16838,26,31,1,1,2,0,0,346176053,1,4272,0,3901,1,2,2,1,27
17309,16741,26,11,2,0,1,1,0,346175898,1,6904,0,1497,1,0,2,1,27
17310,17020,26,98,2,0,1,0,0,346176396,1,4449,1,1045,0,3,2,1,27
17311,16825,26,95,3,0,1,0,0,346176032,0,10347,1,1324,1,0,2,1,27
17312,16807,26,38,1,1,2,0,0,346123581,0,7239,0,4225,2,3,2,1,27
17313,16951,26,11,2,0,1,1,0,346176272,1,503,0,171,1,0,2,1,27
17314,17691,31,11,2,0,1,1,0,346177477,1,12258,0,28,1,0,2,0,2709
17315,17908,31,249,8,0,3,0,0,346177838,1,8451,0,4084,1,2,4,0,2561
17316,17559,31,21,1,1,2,0,0,346129592,1,11529,0,4886,0,3,1,0,2709
17317,17816,31,86,2,0,1,1,0,346177702,1,131,0,6407,0,3,2,0,598
17318,17375,31,28,2,0,1,0,0,346176961,1,5366,1,8,2,1,3,0,2561
17319,17546,31,215,2,0,1,0,0,346177238,1,12231,1,2702,0,3,1,0,3228
17320,17362,31,11,2,0,1,0,0,346176941,1,5074,0,37,1,0,2,0,598
17321,17465,31,87,2,0,1,0,0,346177111,1,4062,0,5015,2,3,1,0,598
17322,17374,31,25,3,0,1,0,0,346176959,1,7424,0,2505,1,0,0,0,598
17323,17337,31,95,2,0,1,0,0,346176901,1,6152,0,3596,0,3,2,0,598
17324,17944,31,32,3,0,1,0,0,346177897,1,2732,0,1219,1,0,2,0,598
17325,17520,31,9,2,0,1,1,0,346177204,1,10820,0,2706,1,0,2,1,27
17326,17443,31,225,2,0,1,0,0,346177067,1,7077,0,4853,0,3,2,1,27
17327,17643,31,12,2,0,1,0,0,346177403,1,10565,0,3634,0,3,2,1,27
17328,17715,31,1,3,0,1,0,0,346162488,1,8559,1,1217,1,0,1,1,27
17329,17642,31,8,3,0,1,0,0,346177400,1,4066,1,1295,1,0,3,1,27
17330,17674,31,11,2,0,1,0,0,346177447,0,4434,0,134,1,0,2,1,27
17331,17377,31,64,2,0,1,0,0,346176966,1,2819,0,1272,0,3,1,1,27
17332,17592,31,196,3,0,1,0,0,346177316,1,8785,0,5268,0,3,2,1,27
17333,17694,31,0,2,0,1,1,0,346177483,1,6739,0,8,2,1,0,1,27
17334,17445,31,94,3,0,1,0,0,346177071,1,11031,0,1240,1,0,0,1,27
17335,17527,31,200,2,0,1,0,0,346177213,0,9954,0,2546,0,3,2,1,27
17336,17543,31,203,2,0,1,0,0,346131196,1,8984,0,4126,0,3,0,1,27
17337,17824,31,3,3,0,1,0,0,346177713,1,1882,0,1405,1,0,0,1,27
17338,17853,31,9,2,0,1,1,0,346177762,1,2276,0,8,2,1,2,1,27
17339,17547,31,11,2,0,1,0,0,346177239,1,9238,0,171,1,0,2,1,27
17340,17579,31,22,2,0,1,0,0,346177294,1,1076,0,5827,2,3,2,1,27
17341,17555,31,32,3,0,1,0,0,346177253,1,2987,0,1219,1,0,0,1,27
17342,17562,31,73,3,0,1,0,0,346177263,0,3697,1,3655,1,0,3,1,27
17343,17972,31,16,2,0,1,0,0,346177950,1,4632,0,9,1,2,1,1,27
17344,17753,31,1,3,0,1,0,0,346177597,1,6442,0,1217,1,0,2,1,27
17345,17621,31,9,2,0,1,0,0,346177366,1,10372,0,419,1,0,2,1,27
17346,17613,31,98,3,0,1,0,0,346177354,1,7612,0,1278,1,0,0,1,27
17347,17416,31,86,2,0,1,1,0,346177026,1,4161,0,4336,0,3,2,1,27
17348,17417,31,65,2,0,1,0,0,346177027,1,1421,0,2531,0,3,2,1,27
17349,17732,31,1,3,0,1,0,0,346177554,1,3461,0,702,0,3,2,1,27
17350,17468,31,4,3,0,1,0,0,346177116,0,1385,0,1236,1,0,0,1,27
17351,17723,31,9,2,0,1,0,0,346177535,1,10370,0,294,1,0,2,1,27
17352,17633,31,51,3,0,1,1,0,346170706,1,11713,0,1260,1,0,2,1,27
17353,17829,31,85,3,0,1,0,0,346177724,0,1208,1,1299,1,0,3,1,27
17354,17415,31,26,2,0,1,0,0,346177025,0,10677,0,117,1,0,2,1,27
17355,17949,31,97,2,0,1,1,0,346177904,1,1731,1,6450,0,3,2,1,27
17356,17646,31,86,2,0,1,0,0,346177409,1,5341,0,3064,0,3,2,1,27
17357,17336,31,39,2,0,1,0,0,346176898,1,12226,0,8,2,1,3,1,27
17358,17380,31,29,2,0,1,0,0,346176969,1,4466,0,4105,0,3,2,1,27
17359,17549,31,55,1,1,2,1,0,345647570,1,3598,0,407,1,2,2,1,27
17360,17974,31,54,2,0,1,0,1,346177953,1,10676,0,8,2,1,2,1,27
17361,17512,31,16,8,0,3,0,0,346177195,1,440,1,9,1,2,4,1,27
17362,17582,31,54,3,0,1,0,0,346177298,1,1167,1,1936,1,0,1,1,27
17363,17833,31,54,3,0,1,0,0,346177734,1,2879,0,1936,1,0,0,1,27
17364,17618,31,60,1,1,2,1,0,346177362,0,11359,1,4994,0,3,2,1,27
17365,17599,31,16,2,0,1,1,0,346177331,1,11065,0,9,1,2,1,1,27
17366,17727,31,0,2,0,1,0,0,346177545,1,2228,0,8,2,1,2,1,27
17367,17568,31,4,3,0,1,0,0,346177275,1,6436,0,1236,1,0,0,1,27
17368,17951,31,98,3,0,1,0,0,346177908,0,3596,0,1278,1,0,0,1,27
17369,17577,31,73,2,0,1,0,0,346177291,1,1590,0,5224,0,3,1,1,27
17370,17955,31,104,2,0,1,0,0,346177917,1,619,1,290,1,2,1,1,27
17371,17353,31,67,2,0,1,0,0,346176925,0,9985,0,3138,0,3,2,1,27
17372,17916,31,1,2,0,1,0,0,346177852,1,10130,0,33,1,0,2,1,27
17373,17518,31,7,3,0,1,0,0,346177202,0,6832,0,2,1,0,2,1,27
17374,17745,31,7,3,0,1,0,0,346177576,1,7235,0,2,1,0,0,1,27
17375,17631,31,10,2,0,1,0,0,346177382,1,6398,0,4047,0,3,2,1,27
17376,17360,31,39,2,0,1,0,0,346176939,1,1800,0,6408,0,3,2,1,27
17377,17516,31,56,2,0,1,0,0,346177200,1,2806,0,352,0,3,2,1,27
17378,17832,31,73,3,0,1,0,0,346177729,1,547,0,3501,1,0,1,1,27
17379,17529,31,57,2,0,1,0,0,346177216,0,10831,0,1458,1,0,2,1,27
17380,17680,31,25,2,0,1,0,0,346177456,0,1690,0,1943,0,3,1,1,27
17381,17587,31,2,3,0,3,0,0,346177305,1,4343,1,1160,0,3,4,1,27
17382,17548,31,9,2,0,1,0,0,346177242,0,851,0,455,1,0,2,1,27
17383,17888,31,26,2,0,1,0,0,346177810,1,6496,0,421,4,0,0,1,27
17384,17597,31,64,3,0,1,0,0,346134306,1,1091,0,1242,1,0,2,1,27
17385,17862,31,95,2,0,1,0,0,346177775,1,10404,0,1825,0,3,1,1,27
17386,17395,31,4,3,0,1,0,0,346176999,1,9897,0,1236,1,0,0,1,27
17387,17969,31,70,1,1,2,0,0,346177944,0,307,0,137,1,2,1,1,27
17388,17731,31,26,2,0,1,1,0,346177552,1,10051,0,8,2,1,2,1,27
17389,17440,31,86,2,0,1,1,0,346177063,1,10827,1,6426,0,3,2,1,27
17390,17350,31,38,3,0,1,0,0,346176920,0,11591,0,1224,1,0,0,1,27
17391,17961,31,32,2,0,1,0,0,346177927,1,9979,0,2829,4,0,2,1,27
17392,17510,31,32,3,0,1,0,0,346177193,1,4379,0,1219,1,0,0,1,27
17393,17381,31,88,2,0,1,0,0,346176970,1,1195,1,2210,0,3,1,1,27
17394,17735,31,26,2,0,1,0,0,346177559,1,647,0,8,2,1,2,1,27
17395,17519,31,97,3,0,1,1,0,346177203,1,11421,1,1271,1,0,2,1,27
17396,17834,31,58,3,0,1,0,0,346177735,1,4615,1,1226,1,0,3,1,27
17397,17444,31,67,2,0,1,0,0,346177068,1,10441,0,4148,0,3,2,1,27
17398,17948,31,150,2,0,1,0,0,346177902,1,8198,1,2352,2,3,2,1,27
17399,17730,31,1,3,0,3,0,0,346177551,0,2397,0,1217,1,0,4,1,27
17400,17322,31,10,2,0,1,0,0,346176874,1,5426,0,1425,0,3,2,1,27
17401,17905,31,37,2,0,1,1,0,346177832,0,7625,0,428,0,3,2,1,27
17402,17570,31,25,2,0,1,0,0,346177279,1,9635,0,153,0,3,1,1,27
17403,17624,31,20,2,0,1,1,0,346177371,1,4766,0,3013,0,3,2,1,27
17404,17603,31,65,3,0,1,1,0,346177340,1,4614,1,406,0,3,1,1,27
17405,17398,31,147,1,1,2,0,0,346007843,1,498,0,2573,2,3,1,1,27
17406,17869,31,22,2,0,1,0,0,346177782,0,9889,0,5158,0,3,1,1,27
17407,17594,31,187,1,1,2,0,0,346177320,0,4075,1,4757,2,3,4,1,27
17408,17692,31,31,2,0,1,0,0,346177479,1,10898,0,50,1,0,2,1,27
17409,17950,31,196,2,0,1,0,0,346177906,1,9886,0,5268,0,3,2,1,27
17410,17578,31,56,2,0,1,0,0,346177293,1,8700,0,4838,0,3,2,1,27
17411,17530,31,196,2,0,1,0,0,346177217,1,4042,0,5268,0,3,2,1,27
17412,17442,31,27,1,1,2,1,0,345635344,1,11648,0,395,0,3,2,1,27
17413,17456,31,186,2,0,1,0,0,346177092,0,2720,0,3326,0,3,2,1,27
17414,17830,31,19,3,0,1,0,0,346177726,0,9966,0,3350,1,0,2,1,27
17415,17627,31,13,2,0,1,0,0,346177376,1,1743,0,3383,0,3,2,1,27
17416,17744,31,127,1,1,2,1,0,346177575,1,1782,0,533,1,2,0,1,27
17417,17419,31,27,1,1,2,1,0,346177029,1,5507,0,6056,0,3,0,1,27
17418,17864,31,85,2,0,1,0,0,346175706,1,8916,0,253,0,3,2,1,27
17419,17598,31,49,1,1,2,0,0,346177328,1,12081,0,5737,0,3,1,1,27
17420,17400,31,11,2,0,1,1,0,346177005,0,10827,0,171,1,0,2,0,2709
17421,17698,31,9,3,0,1,0,0,346177492,0,6266,0,1237,1,0,0,0,598
17422,17925,31,54,2,0,1,0,0,346177864,0,7182,1,3239,3,0,3,0,2561
17423,17870,31,242,3,0,1,0,0,346177783,1,1992,0,4900,2,3,2,0,598
17424,17936,31,27,1,1,2,0,0,346177882,1,10177,0,3604,2,3,0,1,27
17425,17551,31,11,2,0,1,1,0,346177246,1,10798,0,99,1,0,2,1,27
17426,17575,31,84,2,0,1,0,0,346177288,1,8611,0,2842,0,3,2,1,27
17427,17586,31,99,1,1,2,0,0,346177304,0,1233,0,6434,2,3,1,1,27
17428,17363,31,67,2,0,1,0,0,346176943,1,5547,0,4148,0,3,2,1,27
17429,17839,31,9,2,0,1,0,0,346177740,0,8949,0,8,2,1,2,1,27
17430,17660,31,66,2,0,1,0,0,346177429,1,8320,0,2113,0,3,2,1,27
17431,17376,31,3,3,0,1,1,0,346176964,1,629,0,1405,1,0,2,1,27
17432,17697,31,1,3,0,1,0,0,346177491,1,10880,0,1217,1,0,0,1,27
17433,17528,31,11,2,0,1,1,0,346177214,1,10369,0,32,1,0,2,1,27
17434,17617,31,63,3,0,1,0,0,346177360,1,8300,0,1307,1,0,0,1,27
17435,17836,31,225,1,1,2,0,0,346177737,1,8234,0,3942,0,3,2,1,27
17436,17876,31,41,3,0,1,0,0,346176760,1,2905,1,1230,1,0,2,1,27
17437,17877,31,0,2,0,1,1,0,346174699,1,10825,0,8,2,1,0,1,27
17438,17668,31,236,2,0,1,1,0,346177440,1,8927,0,6438,2,3,2,0,598
17439,17567,31,26,8,0,3,0,0,346177273,0,5551,0,593,0,3,4,1,27
17440,17625,31,9,2,0,1,0,0,346177373,0,9887,0,8,2,1,2,1,27
17441,17473,31,55,3,0,1,1,0,346177124,0,11429,0,1225,1,0,2,0,2709
17442,17407,31,26,2,0,1,1,0,346177015,1,10363,0,58,1,0,2,1,27
17443,17401,31,198,3,0,1,1,0,346177007,0,11289,0,6370,2,3,2,0,3228
17444,17408,31,50,3,0,1,1,0,346177016,1,8653,0,4715,0,3,2,1,27
17445,17534,31,46,3,0,1,0,0,346177223,1,4942,0,1518,1,0,0,1,27
17446,17952,31,38,3,0,1,0,0,346177910,0,6388,0,1224,1,0,0,1,27
17447,17636,31,144,3,0,1,0,0,346177387,1,9240,1,2178,1,2,2,1,27
17448,17629,31,59,3,0,1,1,0,346177379,1,695,0,1376,1,0,0,1,27
17449,17571,31,63,2,0,1,1,0,346177280,1,1883,1,6431,0,3,2,1,27
17450,17352,31,55,3,0,1,0,0,346176924,1,2667,0,1225,1,0,0,1,27
17451,17552,31,69,2,0,1,1,0,346177248,1,10923,0,5899,0,3,2,1,27
17452,17574,31,10,3,0,1,0,0,346177287,1,12042,0,5501,0,3,2,1,27
17453,17389,31,17,3,0,1,0,0,346166056,1,9392,1,273,1,0,0,1,27
17454,17962,31,41,3,0,1,0,0,346177929,0,4725,0,74,1,0,2,1,27
17455,17576,31,42,2,0,1,0,0,346177289,1,5795,0,823,0,3,2,1,27
17456,17531,31,194,2,0,1,0,0,346177219,1,10960,0,4447,0,3,2,1,27
17457,17856,31,11,2,0,1,0,0,346177766,1,10369,0,31,1,0,2,1,27
17458,17554,31,9,2,0,1,1,0,346177251,1,3424,0,216,1,0,2,1,27
17459,17532,31,56,3,0,1,0,0,346177220,0,4564,0,3180,0,3,2,1,27
17460,17823,31,57,2,0,1,0,0,346177711,0,4426,0,2589,0,3,2,1,27
17461,17968,31,49,3,0,1,1,0,346177942,1,1839,0,121,1,0,1,1,27
17462,17615,31,161,2,0,1,1,0,346177357,1,6201,0,5414,0,3,2,1,27
17463,17526,31,32,2,0,1,0,0,346177212,1,586,1,2829,4,0,2,1,27
17464,17875,31,10,2,0,1,0,0,346177795,0,6664,0,5405,0,3,2,1,27
17465,17387,31,22,2,0,1,0,0,346176981,1,10364,0,1265,0,3,2,1,27
17466,17819,31,123,1,1,2,0,0,346177705,1,9902,0,507,1,2,1,1,27
17467,17956,31,6,2,0,1,0,0,346177919,1,1479,1,1038,0,3,3,1,27
17468,17600,31,107,1,1,2,0,0,346177335,1,2806,1,410,0,3,1,1,27
17469,17533,31,94,1,1,2,0,0,346177222,0,685,0,6432,0,3,2,1,27
17470,17965,31,24,2,0,1,0,0,346177935,1,10362,0,206,1,0,2,1,27
17471,17632,31,26,2,0,1,0,0,346177383,1,8544,0,8,2,1,2,1,27
17472,17821,31,201,2,0,1,1,0,346177708,0,3451,0,2815,2,3,2,1,27
17473,17504,31,9,2,0,1,0,0,346177182,0,10829,0,216,1,0,2,1,27
17474,17846,31,67,3,0,1,0,0,346177749,0,6897,0,3566,0,3,2,1,27
17475,17343,31,26,2,0,1,1,0,346176912,0,4261,0,421,4,0,0,1,27
17476,17708,31,32,2,0,1,0,0,346177508,1,10827,0,2829,4,0,1,1,27
17477,17675,31,94,2,0,1,0,0,346177449,1,4340,1,1619,0,3,1,1,27
17478,17563,31,38,3,0,1,0,0,346177265,0,1194,0,1224,1,0,0,1,27
17479,17845,31,34,3,0,1,1,0,346177747,1,10823,0,1249,1,0,0,1,27
17480,17501,31,41,3,0,1,0,0,346177175,1,9975,1,1230,1,0,2,1,27
17481,17747,31,4,3,0,1,0,0,346177580,1,4996,0,1236,1,0,2,1,27
17482,17560,31,13,2,0,1,0,0,346177260,1,11772,0,578,0,3,2,1,27
17483,17831,31,98,3,0,1,0,0,346177727,1,4449,0,1278,1,0,0,1,27
17484,17820,31,21,2,0,1,0,0,346177706,1,9437,0,604,0,3,1,1,27
17485,17863,31,56,2,0,1,0,0,346177777,0,7081,0,5033,0,3,1,1,27
17486,17749,31,73,3,0,1,0,0,346177583,0,6183,0,3655,1,0,1,1,27
17487,17388,31,64,8,0,3,0,0,346176984,1,5966,1,5273,1,2,4,1,27
17488,17509,31,25,1,1,2,0,0,346177191,0,8727,0,6429,2,3,1,1,27
17489,17673,31,11,1,1,2,0,0,346160274,0,2598,0,463,1,2,1,1,27
17490,17656,31,237,1,1,2,0,0,346177426,1,8878,0,3902,2,3,0,1,27
17491,17634,31,2,2,0,1,0,0,346177384,1,7514,1,2433,0,3,1,0,598
17492,17924,31,2,3,0,1,0,0,346177862,1,4317,1,6177,0,3,1,1,27
17493,17511,31,22,2,0,1,0,0,346177194,1,8146,0,3508,0,3,1,1,27
17494,17752,31,98,3,0,1,0,0,346177593,0,4016,0,1278,1,0,2,1,27
17495,17650,31,246,3,0,1,0,0,346177416,0,9374,1,6436,0,3,2,1,27
17496,17898,31,215,2,0,1,1,0,346177822,0,9886,0,4546,0,3,2,1,27
17497,17397,31,26,2,0,1,0,0,346177002,1,12306,0,8,2,1,3,1,27
17498,17861,31,97,3,0,1,0,0,346177773,1,928,0,1097,0,3,2,1,27
17499,17982,31,85,3,0,1,0,0,346177973,1,2514,0,256,1,0,2,1,27
17500,17657,31,21,2,0,1,0,0,345673845,0,3859,0,2476,0,3,2,1,27
17501,17357,31,1,3,0,1,0,0,346176933,1,10376,0,1217,1,0,0,1,27
17502,17878,31,9,1,1,2,0,0,346177796,1,8559,0,2797,2,3,2,1,27
17503,17851,31,61,3,0,1,1,0,346177758,1,10176,0,1292,1,0,0,1,27
17504,17454,31,85,3,0,1,1,0,346177090,1,10845,0,1299,1,0,2,1,27
17505,17921,31,85,3,0,1,1,0,346177858,1,4359,0,1299,1,0,0,1,27
17506,17565,31,196,2,0,1,0,0,346177268,1,9567,0,5122,2,3,2,1,27
17507,17538,31,201,2,0,1,1,0,346177229,1,3605,0,2815,2,3,2,1,27
17508,17607,31,1,3,0,1,0,0,346177347,1,4979,0,1217,1,0,0,1,27
17509,17897,31,1,3,0,1,0,0,346177820,1,10251,1,1217,1,0,3,1,27
17510,17689,31,3,8,0,3,1,0,346177473,1,3996,0,6186,2,3,4,1,27
17511,17368,31,4,2,0,1,0,0,346176952,1,834,0,4390,0,3,2,1,27
17512,17477,31,11,2,0,1,0,0,346177134,0,11505,0,4,1,0,2,1,27
17513,17742,31,11,2,0,1,0,0,346177570,1,9301,0,171,1,0,2,1,27
17514,17379,31,13,2,0,1,0,0,346153836,1,8285,0,3000,0,3,2,1,27
17515,17602,31,24,2,0,1,0,0,346177339,0,8949,0,206,1,0,2,1,27
17516,17503,31,26,1,1,2,0,0,346037591,1,11796,1,2506,0,3,1,1,27
17517,17406,31,54,3,0,1,0,0,346177014,1,12155,1,1936,1,0,3,1,27
17518,17779,31,44,3,0,1,1,0,346177639,0,12233,0,3976,1,0,0,1,27
17519,17800,31,102,2,0,1,1,0,346177678,0,8558,0,529,0,3,2,1,27
17520,17589,31,32,3,0,1,0,0,346177309,1,7550,0,1219,1,0,0,1,27
17521,17453,31,20,2,0,1,0,0,346177088,1,2198,0,2813,0,3,2,1,27
17522,17324,31,65,2,0,1,0,0,346176875,1,4571,0,1194,0,3,2,1,27
17523,18003,31,241,6,0,1,0,0,346178009,0,10925,0,3444,0,3,4,1,27
17524,17699,31,4,3,0,1,0,0,346177496,0,10418,0,1236,1,0,0,1,27
17525,17450,31,4,1,1,2,0,0,346177083,1,8692,1,4287,2,3,1,1,27
17526,17331,31,26,2,0,1,1,0,346176888,1,2632,0,8,2,1,2,1,27
17527,17687,31,55,3,0,1,0,0,346177470,1,11207,0,1225,1,0,0,1,27
17528,17361,31,86,2,0,1,0,0,346176940,0,9912,0,3370,0,3,2,1,27
17529,17763,31,20,2,0,1,1,0,346177616,0,10374,0,109,1,0,2,1,27
17530,17892,31,16,2,0,1,0,0,346176740,1,6673,1,9,1,2,3,1,27
17531,17801,31,91,2,0,1,0,0,346177680,1,10374,0,202,1,2,1,1,27
17532,17975,31,0,2,0,1,0,0,346177955,1,6609,0,8,2,1,2,1,27
17533,17455,31,1,3,0,1,0,0,346177091,1,343,1,1217,1,0,2,1,27
17534,17535,31,1,3,0,1,0,0,346177225,1,9790,0,1217,1,0,0,1,27
17535,17523,31,4,3,0,1,1,0,346177208,1,5121,0,1236,1,0,2,1,27
17536,17939,31,4,3,0,1,1,0,346177888,1,11605,0,1236,1,0,0,1,27
17537,17787,31,4,3,0,1,0,0,346177653,1,10373,0,4390,0,3,2,1,27
17538,17932,31,11,3,0,1,0,0,346177876,1,4316,0,2055,0,3,2,1,27
17539,17316,31,120,2,0,1,0,0,346176862,0,5413,0,6422,0,3,1,1,27
17540,17354,31,56,2,0,1,0,0,346176927,1,9953,0,5203,0,3,1,1,27
17541,17786,31,88,8,0,3,0,0,346177651,1,3359,0,4680,2,3,4,1,27
17542,17894,31,67,2,0,1,0,0,345912651,1,111,0,2514,0,3,2,1,27
17543,17373,31,185,2,0,1,0,0,346176958,0,8947,1,2507,0,3,2,1,27
17544,17581,31,189,2,0,1,0,0,346177297,0,1522,0,4586,0,3,2,1,27
17545,17558,31,4,3,0,1,0,0,346177258,1,10416,0,1236,1,0,0,1,27
17546,17777,31,4,3,0,1,1,0,346177638,1,1101,1,1236,1,0,2,1,27
17547,17334,31,9,2,0,1,1,0,346176892,0,9910,0,2706,1,0,2,1,27
17548,17958,31,12,3,0,1,0,0,346177921,0,7643,0,3897,0,3,2,1,27
17549,17919,31,44,3,0,1,1,0,346177856,1,3634,0,3976,1,0,0,1,27
17550,17601,31,27,2,0,1,1,0,346177338,0,730,0,3632,0,3,1,1,27
17551,17315,31,20,2,0,1,1,0,346176860,0,9993,0,4156,0,3,2,1,27
17552,17479,31,99,2,0,1,0,0,346177137,1,3958,1,1834,0,3,3,1,27
17553,17739,31,73,3,0,1,0,0,346177565,1,9910,1,3655,1,0,2,1,27
17554,17435,31,65,2,0,1,0,0,346177052,1,933,0,2550,0,3,2,1,27
17555,17422,31,66,1,1,2,0,0,346177035,1,4943,1,6394,1,2,2,1,27
17556,17797,31,131,1,1,2,0,0,346177672,0,11715,0,699,1,2,1,1,27
17557,17425,31,3,8,0,3,0,0,346177038,0,1074,1,4075,0,3,4,1,27
17558,17476,31,4,3,0,1,0,0,346177131,1,6079,0,1236,1,0,0,1,27
17559,17938,31,4,3,0,1,0,0,346177886,1,516,0,1236,1,0,0,1,27
17560,17550,31,9,2,0,1,0,0,346177244,0,9909,0,340,1,0,2,1,27
17561,17439,31,9,2,0,1,0,0,346177061,1,9909,0,2706,1,0,2,1,27
17562,17807,31,11,2,0,1,0,0,346177689,0,3357,0,116,1,0,2,1,27
17563,17746,31,97,3,0,1,0,0,346177578,1,968,1,1271,1,0,3,1,27
17564,17418,31,98,2,0,1,0,0,346177028,0,625,0,4733,0,3,2,1,27
17565,17451,31,107,8,0,3,0,0,346177086,1,6342,0,1774,0,3,4,1,27
17566,17767,31,37,2,0,1,1,0,346177621,0,9679,0,2006,0,3,2,1,27
17567,17866,31,38,2,0,1,0,0,346177780,0,5199,1,8,2,1,3,1,27
17568,17873,31,21,2,0,1,0,0,346177789,1,2665,0,4638,0,3,2,1,27
17569,17662,31,20,3,0,1,0,0,346177432,0,10565,1,214,0,3,2,1,27
17570,17683,31,51,3,0,1,0,0,346177463,1,9623,0,1243,1,0,2,1,27
17571,17612,31,88,2,0,3,0,0,346103458,0,8458,0,2760,0,3,2,1,27
17572,17711,31,61,2,0,1,1,0,346177512,1,9951,0,743,0,3,2,1,27
17573,17394,31,99,1,1,2,0,0,346176997,0,6020,0,3435,2,3,2,1,27
17574,17606,31,73,3,0,1,0,0,346177345,1,7392,0,3813,1,0,0,1,27
17575,17947,31,85,2,0,1,0,0,346177901,0,11107,0,4423,0,3,2,1,27
17576,17494,31,36,3,0,1,0,0,346177164,0,1134,0,1216,1,0,2,1,27
17577,17430,31,16,3,0,1,0,0,346177047,1,8458,0,9,1,2,2,1,27
17578,17458,31,152,8,0,3,0,0,345941829,1,8491,1,2785,0,3,4,1,27
17579,17716,31,231,8,0,3,1,0,346177521,1,5380,0,2818,2,3,4,1,27
17580,17973,31,146,1,1,2,0,0,346177952,0,12041,1,6453,2,3,2,1,27
17581,17722,31,0,2,0,1,0,0,346177533,0,896,0,8,2,1,2,1,27
17582,17729,31,1,3,0,1,0,0,346177549,1,11713,0,1217,1,0,0,1,27
17583,17679,31,5,2,0,1,1,0,346177454,1,1419,1,8,2,1,3,1,27
17584,17964,31,5,2,0,1,0,0,346177933,1,1919,0,4544,0,3,2,1,27
17585,17484,31,9,2,0,1,0,0,346177145,1,9908,0,8,2,1,2,1,27
17586,17992,31,9,2,0,1,0,0,346177991,1,10370,0,420,1,0,2,1,27
17587,17759,31,9,2,0,1,0,0,346177610,1,10839,0,653,0,3,2,1,27
17588,17449,31,10,1,1,2,1,0,346177081,1,3562,0,6428,2,3,1,1,27
17589,17998,31,34,3,0,1,1,0,346178004,1,11326,1,1249,1,0,0,1,27
17590,17493,31,54,2,0,3,0,0,345956807,1,11568,1,199,1,2,4,1,27
17591,17774,31,54,3,0,1,0,0,346177632,1,7825,0,1936,1,0,2,1,27
